retailer,month,material,share,n_items,known_date,thin_sample
hm,2017-12,denim,0.164545,66,2017-12-31,False
hm,2017-12,elastane,0.032045,66,2017-12-31,False
hm,2017-12,leather,0.060606,66,2017-12-31,False
hm,2017-12,linen,0.060606,66,2017-12-31,False
hm,2017-12,nylon,0.067424,66,2017-12-31,False
hm,2017-12,other,0.045455,66,2017-12-31,False
hm,2017-12,polyester,0.172424,66,2017-12-31,False
hm,2017-12,silk,0.0,66,2017-12-31,False
hm,2017-12,technical,0.015152,66,2017-12-31,False
hm,2017-12,viscose,0.062273,66,2017-12-31,False
hm,2017-12,wool,0.000758,66,2017-12-31,False
hm,2018-06,cashmere,0.0,36,2018-06-30,False
hm,2018-06,cotton,0.537693,36,2018-06-30,False
hm,2018-06,denim,0.05,36,2018-06-30,False
hm,2018-06,elastane,0.011181,36,2018-06-30,False
hm,2018-06,leather,0.037037,36,2018-06-30,False
hm,2018-06,linen,0.083333,36,2018-06-30,False
hm,2018-06,nylon,0.020503,36,2018-06-30,False
hm,2018-06,other,0.027778,36,2018-06-30,False
hm,2018-06,polyester,0.118957,36,2018-06-30,False
hm,2018-06,silk,0.0,36,2018-06-30,False
hm,2018-06,technical,0.009259,36,2018-06-30,False
hm,2018-06,viscose,0.102315,36,2018-06-30,False
hm,2018-06,wool,0.001944,36,2018-06-30,False
hm,2018-07,cashmere,0.0,65,2018-07-31,False
hm,2018-07,cotton,0.398947,65,2018-07-31,False
hm,2018-07,denim,0.002024,65,2018-07-31,False
hm,2018-07,elastane,0.031429,65,2018-07-31,False
hm,2018-07,leather,0.005128,65,2018-07-31,False
hm,2018-07,linen,0.130769,65,2018-07-31,False
hm,2018-07,nylon,0.107552,65,2018-07-31,False
hm,2018-07,other,0.041327,65,2018-07-31,False
hm,2018-07,polyester,0.160003,65,2018-07-31,False
hm,2018-07,silk,0.0,65,2018-07-31,False
hm,2018-07,technical,0.012821,65,2018-07-31,False
hm,2018-07,viscose,0.11,65,2018-07-31,False
hm,2018-07,wool,0.0,65,2018-07-31,False
hm,2018-08,cashmere,0.0,40,2018-08-31,False
hm,2018-08,cotton,0.525309,40,2018-08-31,False
hm,2018-08,denim,0.07351,40,2018-08-31,False
hm,2018-08,elastane,0.04482,40,2018-08-31,False
hm,2018-08,leather,0.008333,40,2018-08-31,False
hm,2018-08,linen,0.0,40,2018-08-31,False
hm,2018-08,nylon,0.141661,40,2018-08-31,False
hm,2018-08,other,0.020833,40,2018-08-31,False
hm,2018-08,polyester,0.141134,40,2018-08-31,False
hm,2018-08,silk,0.0,40,2018-08-31,False
hm,2018-08,technical,0.0,40,2018-08-31,False
hm,2018-08,viscose,0.0444,40,2018-08-31,False
hm,2018-08,wool,0.0,40,2018-08-31,False
hm,2018-09,cashmere,0.0,30,2018-09-30,False
hm,2018-09,cotton,0.425197,30,2018-09-30,False
hm,2018-09,denim,0.0,30,2018-09-30,False
hm,2018-09,elastane,0.041469,30,2018-09-30,False
hm,2018-09,leather,0.016667,30,2018-09-30,False
hm,2018-09,linen,0.133333,30,2018-09-30,False
hm,2018-09,nylon,0.126333,30,2018-09-30,False
hm,2018-09,other,0.041667,30,2018-09-30,False
hm,2018-09,polyester,0.189843,30,2018-09-30,False
hm,2018-09,silk,0.0,30,2018-09-30,False
hm,2018-09,technical,0.016667,30,2018-09-30,False
hm,2018-09,viscose,0.005882,30,2018-09-30,False
hm,2018-09,wool,0.002941,30,2018-09-30,False
hm,2018-10,cashmere,0.0,34,2018-10-31,False
hm,2018-10,cotton,0.196122,34,2018-10-31,False
hm,2018-10,denim,0.058529,34,2018-10-31,False
hm,2018-10,elastane,0.017786,34,2018-10-31,False
hm,2018-10,leather,0.026471,34,2018-10-31,False
hm,2018-10,linen,0.0,34,2018-10-31,False
hm,2018-10,nylon,0.053914,34,2018-10-31,False
hm,2018-10,other,0.055882,34,2018-10-31,False
hm,2018-10,polyester,0.406064,34,2018-10-31,False
hm,2018-10,silk,0.0,34,2018-10-31,False
hm,2018-10,technical,0.039216,34,2018-10-31,False
hm,2018-10,viscose,0.104089,34,2018-10-31,False
hm,2018-10,wool,0.041927,34,2018-10-31,False
hm,2018-11,cashmere,0.0,33,2018-11-30,False
hm,2018-11,cotton,0.121515,33,2018-11-30,False
hm,2018-11,denim,0.029697,33,2018-11-30,False
hm,2018-11,elastane,0.005263,33,2018-11-30,False
hm,2018-11,leather,0.040404,33,2018-11-30,False
hm,2018-11,linen,0.030303,33,2018-11-30,False
hm,2018-11,nylon,0.062616,33,2018-11-30,False
hm,2018-11,other,0.102626,33,2018-11-30,False
hm,2018-11,polyester,0.272371,33,2018-11-30,False
hm,2018-11,silk,0.0,33,2018-11-30,False
hm,2018-11,technical,0.015152,33,2018-11-30,False
hm,2018-11,viscose,0.267023,33,2018-11-30,False
hm,2018-11,wool,0.05303,33,2018-11-30,False
hm,2018-12,cashmere,0.0,38,2018-12-31,False
hm,2018-12,cotton,0.130263,38,2018-12-31,False
hm,2018-12,denim,0.026316,38,2018-12-31,False
hm,2018-12,elastane,0.01297,38,2018-12-31,False
hm,2018-12,leather,0.035088,38,2018-12-31,False
hm,2018-12,linen,0.0,38,2018-12-31,False
hm,2018-12,nylon,0.055666,38,2018-12-31,False
hm,2018-12,other,0.148567,38,2018-12-31,False
hm,2018-12,polyester,0.336525,38,2018-12-31,False
hm,2018-12,silk,0.0,38,2018-12-31,False
hm,2018-12,technical,0.013158,38,2018-12-31,False
hm,2018-12,viscose,0.194737,38,2018-12-31,False
hm,2018-12,wool,0.046711,38,2018-12-31,False
hm,2019-01,cashmere,0.0,22,2019-01-31,True
hm,2019-01,cotton,0.235606,22,2019-01-31,True
hm,2019-01,denim,0.234641,22,2019-01-31,True
hm,2019-01,elastane,0.010634,22,2019-01-31,True
hm,2019-01,leather,0.113636,22,2019-01-31,True
hm,2019-01,linen,0.090909,22,2019-01-31,True
hm,2019-01,nylon,0.022727,22,2019-01-31,True
hm,2019-01,other,0.136364,22,2019-01-31,True
hm,2019-01,polyester,0.132755,22,2019-01-31,True
hm,2019-01,silk,0.0,22,2019-01-31,True
hm,2019-01,technical,0.022727,22,2019-01-31,True
hm,2019-01,viscose,0.0,22,2019-01-31,True
hm,2019-01,wool,0.0,22,2019-01-31,True
hm,2019-02,cashmere,0.007042,71,2019-02-28,False
hm,2019-02,cotton,0.293267,71,2019-02-28,False
hm,2019-02,denim,0.058289,71,2019-02-28,False
hm,2019-02,elastane,0.023347,71,2019-02-28,False
hm,2019-02,leather,0.037559,71,2019-02-28,False
hm,2019-02,linen,0.013803,71,2019-02-28,False
hm,2019-02,nylon,0.044274,71,2019-02-28,False
hm,2019-02,other,0.067454,71,2019-02-28,False
hm,2019-02,polyester,0.32825,71,2019-02-28,False
hm,2019-02,silk,0.0,71,2019-02-28,False
hm,2019-02,technical,0.032864,71,2019-02-28,False
hm,2019-02,viscose,0.087584,71,2019-02-28,False
hm,2019-02,wool,0.006268,71,2019-02-28,False
hm,2019-03,cashmere,0.0,36,2019-03-31,False
hm,2019-03,cotton,0.19722,36,2019-03-31,False
hm,2019-03,denim,0.117222,36,2019-03-31,False
hm,2019-03,elastane,0.009628,36,2019-03-31,False
hm,2019-03,leather,0.041667,36,2019-03-31,False
hm,2019-03,linen,0.0,36,2019-03-31,False
hm,2019-03,nylon,0.019864,36,2019-03-31,False
hm,2019-03,other,0.074074,36,2019-03-31,False
hm,2019-03,polyester,0.290232,36,2019-03-31,False
hm,2019-03,silk,0.0,36,2019-03-31,False
hm,2019-03,technical,0.078704,36,2019-03-31,False
hm,2019-03,viscose,0.171389,36,2019-03-31,False
hm,2019-03,wool,0.0,36,2019-03-31,False
hm,2019-04,cashmere,0.000341,44,2019-04-30,False
hm,2019-04,cotton,0.267955,44,2019-04-30,False
hm,2019-04,denim,0.07,44,2019-04-30,False
hm,2019-04,elastane,0.00848,44,2019-04-30,False
hm,2019-04,leather,0.011364,44,2019-04-30,False
hm,2019-04,linen,0.068182,44,2019-04-30,False
hm,2019-04,nylon,0.026783,44,2019-04-30,False
hm,2019-04,other,0.094848,44,2019-04-30,False
hm,2019-04,polyester,0.313753,44,2019-04-30,False
hm,2019-04,silk,0.002727,44,2019-04-30,False
hm,2019-04,technical,0.022727,44,2019-04-30,False
hm,2019-04,viscose,0.110909,44,2019-04-30,False
hm,2019-04,wool,0.001932,44,2019-04-30,False
hm,2019-05,cashmere,0.0,40,2019-05-31,False
hm,2019-05,cotton,0.180333,40,2019-05-31,False
hm,2019-05,denim,0.059917,40,2019-05-31,False
hm,2019-05,elastane,0.022625,40,2019-05-31,False
hm,2019-05,leather,0.022917,40,2019-05-31,False
hm,2019-05,linen,0.025,40,2019-05-31,False
hm,2019-05,nylon,0.098,40,2019-05-31,False
hm,2019-05,other,0.107917,40,2019-05-31,False
hm,2019-05,polyester,0.255917,40,2019-05-31,False
hm,2019-05,silk,0.0,40,2019-05-31,False
hm,2019-05,technical,0.025,40,2019-05-31,False
hm,2019-05,viscose,0.202375,40,2019-05-31,False
hm,2019-05,wool,0.0,40,2019-05-31,False
hm,2019-06,cashmere,0.0,35,2019-06-30,False
hm,2019-06,cotton,0.234,35,2019-06-30,False
hm,2019-06,denim,0.042571,35,2019-06-30,False
hm,2019-06,elastane,0.006,35,2019-06-30,False
hm,2019-06,leather,0.014286,35,2019-06-30,False
hm,2019-06,linen,0.051143,35,2019-06-30,False
hm,2019-06,nylon,0.007714,35,2019-06-30,False
hm,2019-06,other,0.157524,35,2019-06-30,False
hm,2019-06,polyester,0.232571,35,2019-06-30,False
hm,2019-06,silk,0.0,35,2019-06-30,False
hm,2019-06,technical,0.02619,35,2019-06-30,False
hm,2019-06,viscose,0.205714,35,2019-06-30,False
hm,2019-06,wool,0.022286,35,2019-06-30,False
hm,2019-07,cashmere,0.0,71,2019-07-31,False
hm,2019-07,cotton,0.217817,71,2019-07-31,False
hm,2019-07,denim,0.102113,71,2019-07-31,False
hm,2019-07,elastane,0.019061,71,2019-07-31,False
hm,2019-07,leather,0.00939,71,2019-07-31,False
hm,2019-07,linen,0.0,71,2019-07-31,False
hm,2019-07,nylon,0.052113,71,2019-07-31,False
hm,2019-07,other,0.239906,71,2019-07-31,False
hm,2019-07,polyester,0.141385,71,2019-07-31,False
hm,2019-07,silk,0.0,71,2019-07-31,False
hm,2019-07,technical,0.007042,71,2019-07-31,False
hm,2019-07,viscose,0.208404,71,2019-07-31,False
hm,2019-07,wool,0.00277,71,2019-07-31,False
hm,2019-08,cashmere,0.0,51,2019-08-31,False
hm,2019-08,cotton,0.246601,51,2019-08-31,False
hm,2019-08,denim,0.019608,51,2019-08-31,False
hm,2019-08,elastane,0.042876,51,2019-08-31,False
hm,2019-08,leather,0.029412,51,2019-08-31,False
hm,2019-08,linen,0.078431,51,2019-08-31,False
hm,2019-08,nylon,0.14098,51,2019-08-31,False
hm,2019-08,other,0.084967,51,2019-08-31,False
hm,2019-08,polyester,0.232941,51,2019-08-31,False
hm,2019-08,silk,0.0,51,2019-08-31,False
hm,2019-08,technical,0.01634,51,2019-08-31,False
hm,2019-08,viscose,0.107843,51,2019-08-31,False
hm,2019-08,wool,0.0,51,2019-08-31,False
hm,2019-09,cashmere,0.054054,37,2019-09-30,False
hm,2019-09,cotton,0.08982,37,2019-09-30,False
hm,2019-09,denim,0.304775,37,2019-09-30,False
hm,2019-09,elastane,0.013649,37,2019-09-30,False
hm,2019-09,leather,0.0,37,2019-09-30,False
hm,2019-09,linen,0.027027,37,2019-09-30,False
hm,2019-09,nylon,0.028784,37,2019-09-30,False
hm,2019-09,other,0.027027,37,2019-09-30,False
hm,2019-09,polyester,0.287387,37,2019-09-30,False
hm,2019-09,silk,0.0,37,2019-09-30,False
hm,2019-09,technical,0.018018,37,2019-09-30,False
hm,2019-09,viscose,0.149459,37,2019-09-30,False
hm,2019-09,wool,0.0,37,2019-09-30,False
hm,2019-10,cashmere,0.0,31,2019-10-31,False
hm,2019-10,cotton,0.398387,31,2019-10-31,False
hm,2019-10,denim,0.029839,31,2019-10-31,False
hm,2019-10,elastane,0.044516,31,2019-10-31,False
hm,2019-10,leather,0.0,31,2019-10-31,False
hm,2019-10,linen,0.0,31,2019-10-31,False
hm,2019-10,nylon,0.245806,31,2019-10-31,False
hm,2019-10,other,0.115806,31,2019-10-31,False
hm,2019-10,polyester,0.009032,31,2019-10-31,False
hm,2019-10,silk,0.0,31,2019-10-31,False
hm,2019-10,technical,0.0,31,2019-10-31,False
hm,2019-10,viscose,0.156613,31,2019-10-31,False
hm,2019-10,wool,0.0,31,2019-10-31,False
hm,2019-11,cashmere,0.0,32,2019-11-30,False
hm,2019-11,cotton,0.342083,32,2019-11-30,False
hm,2019-11,denim,0.186094,32,2019-11-30,False
hm,2019-11,elastane,0.010885,32,2019-11-30,False
hm,2019-11,leather,0.0625,32,2019-11-30,False
hm,2019-11,linen,0.09375,32,2019-11-30,False
hm,2019-11,nylon,0.043333,32,2019-11-30,False
hm,2019-11,other,0.08125,32,2019-11-30,False
hm,2019-11,polyester,0.117604,32,2019-11-30,False
hm,2019-11,silk,0.0,32,2019-11-30,False
hm,2019-11,technical,0.0,32,2019-11-30,False
hm,2019-11,viscose,0.0625,32,2019-11-30,False
hm,2019-11,wool,0.0,32,2019-11-30,False
hm,2019-12,cashmere,0.0,41,2019-12-31,False
hm,2019-12,cotton,0.26748,41,2019-12-31,False
hm,2019-12,denim,0.072195,41,2019-12-31,False
hm,2019-12,elastane,0.041382,41,2019-12-31,False
hm,2019-12,leather,0.02439,41,2019-12-31,False
hm,2019-12,linen,0.097561,41,2019-12-31,False
hm,2019-12,nylon,0.177439,41,2019-12-31,False
hm,2019-12,other,0.044715,41,2019-12-31,False
hm,2019-12,polyester,0.266707,41,2019-12-31,False
hm,2019-12,silk,0.0,41,2019-12-31,False
hm,2019-12,technical,0.00813,41,2019-12-31,False
hm,2019-12,viscose,0.0,41,2019-12-31,False
hm,2019-12,wool,0.0,41,2019-12-31,False
hm,2020-01,cashmere,0.001471,68,2020-01-31,False
hm,2020-01,cotton,0.357108,68,2020-01-31,False
hm,2020-01,denim,0.044118,68,2020-01-31,False
hm,2020-01,elastane,0.009216,68,2020-01-31,False
hm,2020-01,leather,0.022059,68,2020-01-31,False
hm,2020-01,linen,0.0,68,2020-01-31,False
hm,2020-01,nylon,0.027034,68,2020-01-31,False
hm,2020-01,other,0.124387,68,2020-01-31,False
hm,2020-01,polyester,0.221397,68,2020-01-31,False
hm,2020-01,silk,0.0,68,2020-01-31,False
hm,2020-01,technical,0.014706,68,2020-01-31,False
hm,2020-01,viscose,0.132475,68,2020-01-31,False
hm,2020-01,wool,0.046029,68,2020-01-31,False
hm,2020-02,cashmere,0.0,39,2020-02-29,False
hm,2020-02,cotton,0.24765,39,2020-02-29,False
hm,2020-02,denim,0.071795,39,2020-02-29,False
hm,2020-02,elastane,0.011026,39,2020-02-29,False
hm,2020-02,leather,0.018803,39,2020-02-29,False
hm,2020-02,linen,0.007692,39,2020-02-29,False
hm,2020-02,nylon,0.00359,39,2020-02-29,False
hm,2020-02,other,0.160684,39,2020-02-29,False
hm,2020-02,polyester,0.303376,39,2020-02-29,False
hm,2020-02,silk,0.0,39,2020-02-29,False
hm,2020-02,technical,0.025641,39,2020-02-29,False
hm,2020-02,viscose,0.138718,39,2020-02-29,False
hm,2020-02,wool,0.011026,39,2020-02-29,False
hm,2020-03,cashmere,0.007692,39,2020-03-31,False
hm,2020-03,cotton,0.248718,39,2020-03-31,False
hm,2020-03,denim,0.025641,39,2020-03-31,False
hm,2020-03,elastane,0.029872,39,2020-03-31,False
hm,2020-03,leather,0.0,39,2020-03-31,False
hm,2020-03,linen,0.025641,39,2020-03-31,False
hm,2020-03,nylon,0.072778,39,2020-03-31,False
hm,2020-03,other,0.079359,39,2020-03-31,False
hm,2020-03,polyester,0.360641,39,2020-03-31,False
hm,2020-03,silk,0.0,39,2020-03-31,False
hm,2020-03,technical,0.017094,39,2020-03-31,False
hm,2020-03,viscose,0.087692,39,2020-03-31,False
hm,2020-03,wool,0.044872,39,2020-03-31,False
hm,2020-04,cashmere,0.0,38,2020-04-30,False
hm,2020-04,cotton,0.308991,38,2020-04-30,False
hm,2020-04,denim,0.078684,38,2020-04-30,False
hm,2020-04,elastane,0.006892,38,2020-04-30,False
hm,2020-04,leather,0.0,38,2020-04-30,False
hm,2020-04,linen,0.052632,38,2020-04-30,False
hm,2020-04,nylon,0.021649,38,2020-04-30,False
hm,2020-04,other,0.095791,38,2020-04-30,False
hm,2020-04,polyester,0.229294,38,2020-04-30,False
hm,2020-04,silk,0.026316,38,2020-04-30,False
hm,2020-04,technical,0.017544,38,2020-04-30,False
hm,2020-04,viscose,0.160526,38,2020-04-30,False
hm,2020-04,wool,0.00168,38,2020-04-30,False
hm,2020-05,cashmere,0.0,39,2020-05-31,False
hm,2020-05,cotton,0.336812,39,2020-05-31,False
hm,2020-05,denim,0.101795,39,2020-05-31,False
hm,2020-05,elastane,0.014359,39,2020-05-31,False
hm,2020-05,leather,0.0,39,2020-05-31,False
hm,2020-05,linen,0.014103,39,2020-05-31,False
hm,2020-05,nylon,0.064205,39,2020-05-31,False
hm,2020-05,other,0.084316,39,2020-05-31,False
hm,2020-05,polyester,0.197974,39,2020-05-31,False
hm,2020-05,silk,0.0,39,2020-05-31,False
hm,2020-05,technical,0.005128,39,2020-05-31,False
hm,2020-05,viscose,0.15141,39,2020-05-31,False
hm,2020-05,wool,0.029897,39,2020-05-31,False
hm,2020-06,cashmere,0.0,36,2020-06-30,False
hm,2020-06,cotton,0.314815,36,2020-06-30,False
hm,2020-06,denim,0.013889,36,2020-06-30,False
hm,2020-06,elastane,0.008611,36,2020-06-30,False
hm,2020-06,leather,0.023148,36,2020-06-30,False
hm,2020-06,linen,0.027778,36,2020-06-30,False
hm,2020-06,nylon,0.034907,36,2020-06-30,False
hm,2020-06,other,0.134444,36,2020-06-30,False
hm,2020-06,polyester,0.309861,36,2020-06-30,False
hm,2020-06,silk,0.0,36,2020-06-30,False
hm,2020-06,technical,0.006944,36,2020-06-30,False
hm,2020-06,viscose,0.124213,36,2020-06-30,False
hm,2020-06,wool,0.001389,36,2020-06-30,False
hm,2020-07,cashmere,0.0,38,2020-07-31,False
hm,2020-07,cotton,0.516974,38,2020-07-31,False
hm,2020-07,denim,0.108158,38,2020-07-31,False
hm,2020-07,elastane,0.016974,38,2020-07-31,False
hm,2020-07,leather,0.0,38,2020-07-31,False
hm,2020-07,linen,0.065789,38,2020-07-31,False
hm,2020-07,nylon,0.029035,38,2020-07-31,False
hm,2020-07,other,0.039474,38,2020-07-31,False
hm,2020-07,polyester,0.151623,38,2020-07-31,False
hm,2020-07,silk,0.0,38,2020-07-31,False
hm,2020-07,technical,0.0,38,2020-07-31,False
hm,2020-07,viscose,0.071974,38,2020-07-31,False
hm,2020-07,wool,0.0,38,2020-07-31,False
hm,2020-08,cashmere,0.0,33,2020-08-31,False
hm,2020-08,cotton,0.20303,33,2020-08-31,False
hm,2020-08,denim,0.05,33,2020-08-31,False
hm,2020-08,elastane,0.012121,33,2020-08-31,False
hm,2020-08,leather,0.030303,33,2020-08-31,False
hm,2020-08,linen,0.242424,33,2020-08-31,False
hm,2020-08,nylon,0.04,33,2020-08-31,False
hm,2020-08,other,0.075758,33,2020-08-31,False
hm,2020-08,polyester,0.3,33,2020-08-31,False
hm,2020-08,silk,0.0,33,2020-08-31,False
hm,2020-08,technical,0.007576,33,2020-08-31,False
hm,2020-08,viscose,0.038788,33,2020-08-31,False
hm,2020-08,wool,0.0,33,2020-08-31,False
hm,2020-09,cashmere,0.0,70,2020-09-30,False
hm,2020-09,cotton,0.403357,70,2020-09-30,False
hm,2020-09,denim,0.120857,70,2020-09-30,False
hm,2020-09,elastane,0.008357,70,2020-09-30,False
hm,2020-09,leather,0.028571,70,2020-09-30,False
hm,2020-09,linen,0.028571,70,2020-09-30,False
hm,2020-09,nylon,0.019429,70,2020-09-30,False
hm,2020-09,other,0.090476,70,2020-09-30,False
hm,2020-09,polyester,0.22481,70,2020-09-30,False
hm,2020-09,silk,0.0,70,2020-09-30,False
hm,2020-09,technical,0.007143,70,2020-09-30,False
hm,2020-09,viscose,0.068429,70,2020-09-30,False
hm,2020-09,wool,0.0,70,2020-09-30,False
hm,2020-10,cashmere,0.0,71,2020-10-31,False
hm,2020-10,cotton,0.307653,71,2020-10-31,False
hm,2020-10,denim,0.168944,71,2020-10-31,False
hm,2020-10,elastane,0.015563,71,2020-10-31,False
hm,2020-10,leather,0.016432,71,2020-10-31,False
hm,2020-10,linen,0.014085,71,2020-10-31,False
hm,2020-10,nylon,0.056103,71,2020-10-31,False
hm,2020-10,other,0.07277,71,2020-10-31,False
hm,2020-10,polyester,0.249108,71,2020-10-31,False
hm,2020-10,silk,0.0,71,2020-10-31,False
hm,2020-10,technical,0.032864,71,2020-10-31,False
hm,2020-10,viscose,0.066479,71,2020-10-31,False
hm,2020-10,wool,0.0,71,2020-10-31,False
hm,2020-11,cashmere,0.0,39,2020-11-30,False
hm,2020-11,cotton,0.259615,39,2020-11-30,False
hm,2020-11,denim,0.19735,39,2020-11-30,False
hm,2020-11,elastane,0.016026,39,2020-11-30,False
hm,2020-11,leather,0.0,39,2020-11-30,False
hm,2020-11,linen,0.102564,39,2020-11-30,False
hm,2020-11,nylon,0.063846,39,2020-11-30,False
hm,2020-11,other,0.174103,39,2020-11-30,False
hm,2020-11,polyester,0.118291,39,2020-11-30,False
hm,2020-11,silk,0.0,39,2020-11-30,False
hm,2020-11,technical,0.0,39,2020-11-30,False
hm,2020-11,viscose,0.042564,39,2020-11-30,False
hm,2020-11,wool,0.025641,39,2020-11-30,False
hm,2020-12,cashmere,0.0,37,2020-12-31,False
hm,2020-12,cotton,0.311239,37,2020-12-31,False
hm,2020-12,denim,0.035405,37,2020-12-31,False
hm,2020-12,elastane,0.014032,37,2020-12-31,False
hm,2020-12,leather,0.0,37,2020-12-31,False
hm,2020-12,linen,0.027027,37,2020-12-31,False
hm,2020-12,nylon,0.076554,37,2020-12-31,False
hm,2020-12,other,0.241081,37,2020-12-31,False
hm,2020-12,polyester,0.176149,37,2020-12-31,False
hm,2020-12,silk,0.016216,37,2020-12-31,False
hm,2020-12,technical,0.006757,37,2020-12-31,False
hm,2020-12,viscose,0.039324,37,2020-12-31,False
hm,2020-12,wool,0.056216,37,2020-12-31,False
hm,2021-01,cashmere,0.0,68,2021-01-31,False
hm,2021-01,cotton,0.489809,68,2021-01-31,False
hm,2021-01,denim,0.063186,68,2021-01-31,False
hm,2021-01,elastane,0.014176,68,2021-01-31,False
hm,2021-01,leather,0.014706,68,2021-01-31,False
hm,2021-01,linen,0.029412,68,2021-01-31,False
hm,2021-01,nylon,0.035294,68,2021-01-31,False
hm,2021-01,other,0.123284,68,2021-01-31,False
hm,2021-01,polyester,0.183613,68,2021-01-31,False
hm,2021-01,silk,0.004412,68,2021-01-31,False
hm,2021-01,technical,0.007843,68,2021-01-31,False
hm,2021-01,viscose,0.029412,68,2021-01-31,False
hm,2021-01,wool,0.004853,68,2021-01-31,False
hm,2021-02,cashmere,0.0,36,2021-02-28,False
hm,2021-02,cotton,0.361639,36,2021-02-28,False
hm,2021-02,denim,0.107454,36,2021-02-28,False
hm,2021-02,elastane,0.010694,36,2021-02-28,False
hm,2021-02,leather,0.018519,36,2021-02-28,False
hm,2021-02,linen,0.11875,36,2021-02-28,False
hm,2021-02,nylon,0.016222,36,2021-02-28,False
hm,2021-02,other,0.138426,36,2021-02-28,False
hm,2021-02,polyester,0.187204,36,2021-02-28,False
hm,2021-02,silk,0.0,36,2021-02-28,False
hm,2021-02,technical,0.005556,36,2021-02-28,False
hm,2021-02,viscose,0.029815,36,2021-02-28,False
hm,2021-02,wool,0.005722,36,2021-02-28,False
hm,2021-03,cashmere,0.0,37,2021-03-31,False
hm,2021-03,cotton,0.253919,37,2021-03-31,False
hm,2021-03,denim,0.126892,37,2021-03-31,False
hm,2021-03,elastane,0.018514,37,2021-03-31,False
hm,2021-03,leather,0.010811,37,2021-03-31,False
hm,2021-03,linen,0.162162,37,2021-03-31,False
hm,2021-03,nylon,0.054414,37,2021-03-31,False
hm,2021-03,other,0.247748,37,2021-03-31,False
hm,2021-03,polyester,0.075135,37,2021-03-31,False
hm,2021-03,silk,0.0,37,2021-03-31,False
hm,2021-03,technical,0.0,37,2021-03-31,False
hm,2021-03,viscose,0.037973,37,2021-03-31,False
hm,2021-03,wool,0.012432,37,2021-03-31,False
hm,2021-04,cashmere,0.0,40,2021-04-30,False
hm,2021-04,cotton,0.277875,40,2021-04-30,False
hm,2021-04,denim,0.06525,40,2021-04-30,False
hm,2021-04,elastane,0.01975,40,2021-04-30,False
hm,2021-04,leather,0.083333,40,2021-04-30,False
hm,2021-04,linen,0.05,40,2021-04-30,False
hm,2021-04,nylon,0.096875,40,2021-04-30,False
hm,2021-04,other,0.229333,40,2021-04-30,False
hm,2021-04,polyester,0.149333,40,2021-04-30,False
hm,2021-04,silk,0.0,40,2021-04-30,False
hm,2021-04,technical,0.0,40,2021-04-30,False
hm,2021-04,viscose,0.02825,40,2021-04-30,False
hm,2021-04,wool,0.0,40,2021-04-30,False
hm,2021-05,cashmere,0.0,30,2021-05-31,False
hm,2021-05,cotton,0.4405,30,2021-05-31,False
hm,2021-05,denim,0.09,30,2021-05-31,False
hm,2021-05,elastane,0.024333,30,2021-05-31,False
hm,2021-05,leather,0.033333,30,2021-05-31,False
hm,2021-05,linen,0.0,30,2021-05-31,False
hm,2021-05,nylon,0.0845,30,2021-05-31,False
hm,2021-05,other,0.123333,30,2021-05-31,False
hm,2021-05,polyester,0.136333,30,2021-05-31,False
hm,2021-05,silk,0.0,30,2021-05-31,False
hm,2021-05,technical,0.0,30,2021-05-31,False
hm,2021-05,viscose,0.067667,30,2021-05-31,False
hm,2021-05,wool,0.0,30,2021-05-31,False
hm,2021-06,cashmere,0.0,36,2021-06-30,False
hm,2021-06,cotton,0.531667,36,2021-06-30,False
hm,2021-06,denim,0.082778,36,2021-06-30,False
hm,2021-06,elastane,0.014722,36,2021-06-30,False
hm,2021-06,leather,0.0,36,2021-06-30,False
hm,2021-06,linen,0.055556,36,2021-06-30,False
hm,2021-06,nylon,0.026111,36,2021-06-30,False
hm,2021-06,other,0.158333,36,2021-06-30,False
hm,2021-06,polyester,0.094907,36,2021-06-30,False
hm,2021-06,silk,0.0,36,2021-06-30,False
hm,2021-06,technical,0.009259,36,2021-06-30,False
hm,2021-06,viscose,0.026667,36,2021-06-30,False
hm,2021-06,wool,0.0,36,2021-06-30,False
hm,2021-07,cashmere,0.0,69,2021-07-31,False
hm,2021-07,cotton,0.581691,69,2021-07-31,False
hm,2021-07,denim,0.108551,69,2021-07-31,False
hm,2021-07,elastane,0.010942,69,2021-07-31,False
hm,2021-07,leather,0.014493,69,2021-07-31,False
hm,2021-07,linen,0.028986,69,2021-07-31,False
hm,2021-07,nylon,0.05128,69,2021-07-31,False
hm,2021-07,other,0.021739,69,2021-07-31,False
hm,2021-07,polyester,0.101353,69,2021-07-31,False
hm,2021-07,silk,0.0,69,2021-07-31,False
hm,2021-07,technical,0.016908,69,2021-07-31,False
hm,2021-07,viscose,0.049565,69,2021-07-31,False
hm,2021-07,wool,0.014493,69,2021-07-31,False
hm,2021-08,cashmere,0.0,38,2021-08-31,False
hm,2021-08,cotton,0.618465,38,2021-08-31,False
hm,2021-08,denim,0.128816,38,2021-08-31,False
hm,2021-08,elastane,0.011447,38,2021-08-31,False
hm,2021-08,leather,0.035088,38,2021-08-31,False
hm,2021-08,linen,0.0,38,2021-08-31,False
hm,2021-08,nylon,0.051535,38,2021-08-31,False
hm,2021-08,other,0.04386,38,2021-08-31,False
